ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
5052643,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,26,56,15,0
5052644,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,16,56,15,0
5052645,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,5,56,15,0
5052646,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,40,56,15,0
5052647,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,35,56,15,0
5052648,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,4,56,15,0
5052649,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,1,56,15,0
5052650,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,1,1,0,0,1,0,56,15,0
5052651,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,1,28,2,0
5052652,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,1,28,2,0
5052654,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,5,28,2,0
5052655,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,29,28,2,0
5052656,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,20,28,2,0
5052657,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,14,28,2,0
5052660,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,2,16,28,2,0
5052662,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,38,44,12,0
5052664,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,57,44,12,0
5052665,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,25,44,12,0
5052666,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,26,44,12,0
5052667,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,35,44,12,0
5052668,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,57,44,12,0
5052669,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,30,44,12,0
5052670,F,Y,N,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,54,44,12,0
5052673,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,1,1,1,0,3,50,43,22,0
5052678,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,1,1,1,0,3,27,43,22,0
5052679,F,N,Y,1,135000,Working,Higher education,Married,House / apartment,1,1,1,0,3,26,43,22,0
5052688,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,51,32,8,0
5052690,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,33,32,8,0
5052691,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,13,32,8,0
5052692,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,41,32,8,0
5052693,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,40,28,4,0
5052694,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,12,28,4,0
5052695,M,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,12,28,4,0
5052716,F,N,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,38,52,7,0
5052717,F,N,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,25,52,7,0
5052718,F,N,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,1,0,0,0,1,2,52,7,0
5052723,F,N,Y,1,180000,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,2,13,29,4,0
5052724,F,N,Y,1,180000,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,2,52,29,4,0
5052725,F,N,Y,1,180000,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,0,0,2,22,29,4,0
5052727,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,8,46,5,0
5052728,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,8,46,5,0
5052729,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,7,46,5,0
5052730,F,N,Y,0,270000,Working,Higher education,Married,House / apartment,1,0,0,0,2,0,46,5,0
5052731,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,13,38,3,0
5052732,F,N,Y,0,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,13,42,2,0
5052733,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,9,29,1,0
5052734,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,27,29,1,0
5052735,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,23,29,1,0
5052736,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,21,29,1,0
5052737,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,17,29,1,0
5052738,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,14,29,1,0
5052739,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,6,29,1,0
5052740,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,1,4,3,29,1,0
5052750,F,N,Y,0,252000,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,32,46,22,0
5052751,F,N,Y,0,252000,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,42,46,22,0
5052752,F,N,Y,0,252000,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,44,46,22,0
5052753,F,N,Y,0,252000,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,3,46,22,0
5052754,F,N,Y,0,252000,State servant,Higher education,Widow,House / apartment,1,0,0,0,1,31,46,22,0
5052755,M,N,Y,0,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,41,29,3,0
5052756,M,N,Y,0,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2,52,29,3,0
5052764,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,33,60,4,0
5052765,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,13,60,4,0
5052766,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,5,60,4,0
5052767,F,N,N,1,180000,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3,39,45,1,0
5052770,F,N,N,1,180000,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3,52,45,1,0
5052771,F,N,N,1,180000,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3,3,45,1,0
5052772,F,N,N,1,180000,State servant,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3,2,45,1,0
5052783,M,Y,Y,2,166500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,1,4,9,44,7,0
5052784,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,44,35,9,0
5052785,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,7,35,9,0
5052786,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,6,35,9,0
5052787,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,5,35,9,0
5052788,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,8,35,9,0
5052794,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,53,35,9,0
5052795,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,38,35,9,0
5052796,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,20,35,9,0
5052797,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2,2,35,9,0
5052807,M,Y,Y,1,180000,Working,Higher education,Married,House / apartment,1,0,0,0,3,14,23,1,0
5052808,M,Y,Y,1,180000,Working,Higher education,Married,House / apartment,1,0,0,0,3,10,23,1,0
5052809,M,Y,Y,1,180000,Working,Higher education,Married,House / apartment,1,0,0,0,3,1,23,1,0
5052810,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,10,47,12,0
5052811,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,38,47,12,0
5052812,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,4,47,12,0
5052813,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,14,47,12,0
5052815,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,5,40,3,0
5052818,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,56,40,3,0
5052819,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,44,40,3,0
5052823,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1,53,40,3,0
5052824,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,27,40,10,0
5052825,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3,53,40,10,0
5052826,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,44,37,3,0
5052827,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,25,37,3,0
5052828,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,34,37,3,0
5052839,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,10,55,11,0
5052840,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,46,55,11,0
5052841,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,14,55,11,0
5052842,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,37,43,4,0
5052845,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,15,43,4,0
5052846,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,40,43,4,0
5052847,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,54,43,4,0
5052848,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,40,43,4,0
5052849,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,23,43,4,0
5052850,F,N,Y,0,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2,1,43,4,0
5052852,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,51,39,4,0
5052855,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,50,39,4,0
5052856,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,41,39,4,0
5052857,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,26,39,4,0
5052858,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,18,39,4,0
5052859,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,7,39,4,0
5052860,F,N,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,4,2,39,4,0
5052864,F,N,Y,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,2,37,38,9,0
5052865,F,N,Y,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,2,13,38,9,0
5052866,F,N,Y,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,2,18,38,9,0
5052867,F,N,Y,0,94500,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,2,37,38,9,0
5052871,M,N,Y,0,337500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,16,56,6,0
5052872,M,N,Y,0,337500,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,29,56,6,0
5052876,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,22,49,9,0
5052878,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,22,49,9,0
5052880,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,30,49,9,0
5052881,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,34,49,9,0
5052883,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,44,49,9,0
5052885,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,8,49,9,0
5052889,M,Y,Y,1,382500,Working,Higher education,Married,House / apartment,1,0,0,0,3,11,45,7,0
5052890,M,Y,Y,1,382500,Working,Higher education,Married,House / apartment,1,0,0,0,3,54,45,7,0
5052891,M,N,N,0,180000,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,0,0,1,2,48,23,0
5052892,M,N,N,0,180000,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,0,0,1,5,48,23,0
5052893,M,N,N,0,180000,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,0,0,1,16,48,23,0
5052894,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,13,24,1,0
5052895,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,20,24,1,0
5052896,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,14,24,1,0
5052897,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,21,24,1,0
5052898,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,0,24,1,0
5052899,M,Y,Y,0,139500,Commercial associate,Higher education,Married,House / apartment,1,1,0,0,2,18,24,1,0
5052912,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,37,37,11,0
5052916,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,42,37,11,0
5052918,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,42,37,11,0
5052919,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,11,37,11,0
5052920,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,11,37,11,0
5052927,M,Y,Y,0,247500,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,29,58,9,0
5052929,M,Y,Y,0,247500,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,20,58,9,0
5052930,M,Y,Y,0,247500,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1,9,58,9,0
5052937,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,56,47,4,0
5052938,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,56,47,4,0
5052941,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,13,47,4,0
5052942,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,7,47,4,0
5052943,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1,7,47,4,0
5052962,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,45,27,7,0
5052963,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,29,27,7,0
5052964,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,41,27,7,0
5052965,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,14,27,7,0
5052966,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,7,27,7,0
5052967,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2,5,27,7,0
5052969,F,N,Y,1,157500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,3,6,42,6,0
5052970,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,14,45,4,0
5052971,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,15,45,4,0
5052974,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,3,48,45,4,0
